"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"135","CA-2015-168004","10/4/2015","10/9/2015","Second Class","DJ-13420","Denny Joy","Corporate","United States","Warner Robins","Georgia","31088","South","FUR-CH-10001482","Furniture","2","392.94","3","0","43.2234"
"136","CA-2016-115917","5/20/2016","5/25/2016","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Vallejo","California","94591","West","FUR-FU-10000576","Furniture","4","1049.2","5","0","272.792"
"137","CA-2016-147067","12/18/2016","12/22/2016","Standard Class","JD-16150","Justin Deggeller","Corporate","United States","Minneapolis","Minnesota","55407","Central","FUR-FU-10000732","Furniture","4","18.84","3","0","6.0288"
"138","CA-2016-160745","12/11/2016","12/16/2016","Second Class","AR-10825","Anthony Rawles","Corporate","United States","Vancouver","Washington","98661","West","FUR-FU-10001935","Furniture","4","14.8","4","0","6.068"
"139","US-2016-156097","9/19/2016","9/19/2016","Same Day","EH-14125","Eugene Hildebrand","Home Office","United States","Aurora","Illinois","60505","Central","FUR-CH-10001215","Furniture","2","701.372","2","0.3","-50.098"
"140","CA-2015-146563","8/24/2015","8/28/2015","Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Arlington","Texas","76017","Central","FUR-TA-10001768","Furniture","3","918.785","5","0.3","-118.1295"
"141","CA-2014-156314","12/24/2014","12/26/2014","First Class","RP-19390","Resi Pölking","Consumer","United States","Cleveland","Ohio","44105","East","FUR-FU-10003096","Furniture","4","30.36","5","0.2","8.7285"
"142","US-2017-106663","6/9/2017","6/13/2017","Standard Class","MO-17800","Meg O'Connel","Home Office","United States","Chicago","Illinois","60653","Central","FUR-FU-10002759","Furniture","4","23.976","3","0.6","-14.3856"
"143","US-2017-106663","6/9/2017","6/13/2017","Standard Class","MO-17800","Meg O'Connel","Home Office","United States","Chicago","Illinois","60653","Central","FUR-TA-10000688","Furniture","3","108.925","1","0.5","-71.8905"
"144","US-2017-119438","3/18/2017","3/23/2017","Standard Class","CD-11980","Carol Darley","Consumer","United States","Tyler","Texas","75701","Central","FUR-FU-10003553","Furniture","4","82.524","3","0.6","-41.262"
"145","CA-2017-161480","12/25/2017","12/29/2017","Standard Class","RA-19285","Ralph Arnett","Consumer","United States","New York City","New York","10035","East","FUR-BO-10004015","Furniture","1","191.984","2","0.2","4.7996"
"146","US-2014-117135","6/21/2014","6/23/2014","Second Class","NP-18325","Naresj Patel","Consumer","United States","Waynesboro","Virginia","22980","South","FUR-FU-10004071","Furniture","4","104.01","1","0","14.5614"
"147","CA-2017-114552","9/2/2017","9/8/2017","Standard Class","Dl-13600","Dorris liebe","Corporate","United States","Cleveland","Ohio","44105","East","FUR-FU-10002960","Furniture","4","15.072","3","0.2","4.1448"
"148","CA-2016-163755","11/4/2016","11/8/2016","Second Class","AS-10285","Alejandro Savely","Corporate","United States","Seattle","Washington","98103","West","FUR-FU-10003394","Furniture","4","209.88","3","0","35.6796"
"149","CA-2015-142027","4/9/2015","4/14/2015","Standard Class","JK-15370","Jay Kimmel","Consumer","United States","Long Beach","California","90805","West","FUR-TA-10002774","Furniture","3","369.912","3","0.2","-13.8717"
"150","CA-2014-112158","12/2/2014","12/4/2014","First Class","DP-13165","David Philippe","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","1","883.92","5","0.2","-110.49"
"151","CA-2014-130092","1/11/2014","1/14/2014","First Class","SV-20365","Seth Vernon","Consumer","United States","Dover","Delaware","19901","East","FUR-FU-10000010","Furniture","4","9.94","2","0","3.0814"
"152","CA-2017-108910","9/24/2017","9/29/2017","Standard Class","KC-16540","Kelly Collister","Consumer","United States","Newark","Ohio","43055","East","FUR-FU-10002253","Furniture","4","103.056","3","0.2","24.4758"
"153","CA-2014-104472","6/2/2014","6/7/2014","Standard Class","CK-12325","Christine Kargatis","Home Office","United States","Orem","Utah","84057","West","FUR-FU-10000246","Furniture","4","73.32","6","0","21.996"
"154","CA-2016-142335","12/15/2016","12/19/2016","Standard Class","MP-17965","Michael Paige","Corporate","United States","Detroit","Michigan","48205","Central","FUR-TA-10000198","Furniture","3","1652.94","3","0","231.4116"
"155","CA-2014-117429","10/7/2014","10/13/2014","Standard Class","MR-17545","Mathew Reese","Home Office","United States","Philadelphia","Pennsylvania","19140","East","FUR-FU-10000222","Furniture","4","129.92","5","0.2","21.112"
"156","US-2016-150861","12/3/2016","12/6/2016","First Class","EG-13900","Emily Grady","Consumer","United States","Oceanside","New York","11572","East","FUR-TA-10002228","Furniture","3","400.032","2","0.4","-153.3456"
"157","US-2016-150861","12/3/2016","12/6/2016","First Class","EG-13900","Emily Grady","Consumer","United States","Oceanside","New York","11572","East","FUR-CH-10002965","Furniture","2","542.646","3","0.1","102.4998"
"158","CA-2017-131954","1/21/2017","1/25/2017","Standard Class","DS-13030","Darrin Sayre","Home Office","United States","Seattle","Washington","98115","West","FUR-BO-10001619","Furniture","1","84.98","1","0","18.6956"
"159","CA-2014-124429","5/27/2014","5/27/2014","Same Day","MH-17785","Maya Herman","Corporate","United States","San Diego","California","92105","West","FUR-TA-10002607","Furniture","3","567.12","10","0.2","-28.356"
"160","CA-2017-126074","10/2/2017","10/6/2017","Standard Class","RF-19735","Roland Fjeld","Consumer","United States","Trenton","Michigan","48183","Central","FUR-FU-10003577","Furniture","4","157.74","11","0","56.7864"
"161","CA-2015-135272","12/7/2015","12/12/2015","Standard Class","MS-17830","Melanie Seite","Consumer","United States","Los Angeles","California","90036","West","FUR-FU-10002759","Furniture","4","79.92","4","0","28.7712"
"162","CA-2016-140928","9/18/2016","9/22/2016","Standard Class","NB-18655","Nona Balk","Corporate","United States","Jacksonville","Florida","32216","South","FUR-TA-10001095","Furniture","3","383.438","4","0.45","-167.3184"
"163","CA-2014-106810","5/14/2014","5/20/2014","Standard Class","AJ-10795","Anthony Johnson","Corporate","United States","Saint Petersburg","Florida","33710","South","FUR-FU-10004306","Furniture","4","310.88","2","0.2","23.316"
"164","CA-2016-157245","5/19/2016","5/24/2016","Standard Class","LE-16810","Laurel Elliston","Consumer","United States","Arlington","Virginia","22204","South","FUR-CH-10003746","Furniture","2","641.96","2","0","179.7488"
"165","CA-2017-104220","1/30/2017","2/5/2017","Standard Class","BV-11245","Benjamin Venier","Corporate","United States","Des Moines","Iowa","50315","Central","FUR-FU-10002597","Furniture","4","34.58","7","0","14.5236"
"166","CA-2015-144267","8/21/2015","8/23/2015","First Class","NZ-18565","Nick Zandusky","Home Office","United States","San Francisco","California","94110","West","FUR-CH-10002335","Furniture","2","544.008","3","0.2","40.8006"
"167","US-2015-157014","10/3/2015","10/6/2015","Second Class","BM-11785","Bryan Mills","Consumer","United States","Columbus","Ohio","43229","East","FUR-BO-10004409","Furniture","1","35.49","1","0.5","-15.6156"
"168","CA-2015-154620","12/12/2015","12/16/2015","Standard Class","LT-17110","Liz Thompson","Consumer","United States","Lancaster","California","93534","West","FUR-CH-10004675","Furniture","2","348.928","2","0.2","34.8928"
"169","CA-2015-115938","6/26/2015","6/30/2015","Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Richmond","Virginia","23223","South","FUR-CH-10003199","Furniture","2","332.94","3","0","79.9056"
"170","CA-2015-101910","11/27/2015","12/3/2015","Standard Class","CD-11920","Carlos Daly","Consumer","United States","Lake Elsinore","California","92530","West","FUR-CH-10002647","Furniture","2","283.92","5","0.2","17.745"
"171","CA-2017-105809","2/20/2017","2/23/2017","First Class","HW-14935","Helen Wasserman","Corporate","United States","San Diego","California","92105","West","FUR-FU-10004090","Furniture","4","22.23","1","0","7.3359"
"172","CA-2017-135783","4/22/2017","4/24/2017","First Class","GM-14440","Gary McGarr","Consumer","United States","San Francisco","California","94122","West","FUR-FU-10000794","Furniture","4","18.28","2","0","6.2152"
"173","CA-2015-140921","2/3/2015","2/5/2015","First Class","AA-10375","Allen Armold","Consumer","United States","Omaha","Nebraska","68104","Central","FUR-FU-10003347","Furniture","4","28.4","2","0","11.076"
"174","CA-2014-151995","10/13/2014","10/15/2014","First Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Edmonds","Washington","98026","West","FUR-TA-10002903","Furniture","3","1298.55","5","0","311.652"
"175","CA-2017-143686","5/14/2017","5/14/2017","Same Day","PJ-19015","Pauline Johnson","Consumer","United States","Santa Ana","California","92704","West","FUR-FU-10000794","Furniture","4","18.28","2","0","6.2152"
"176","CA-2014-140858","6/28/2014","7/2/2014","Standard Class","CA-12775","Cynthia Arntzen","Consumer","United States","Philadelphia","Pennsylvania","19140","East","FUR-CH-10001394","Furniture","2","1228.465","5","0.3","0"
"177","CA-2017-129462","6/16/2017","6/21/2017","Second Class","JE-15745","Joel Eaton","Consumer","United States","Florence","Kentucky","41042","South","FUR-CH-10000665","Furniture","2","301.96","2","0","90.588"
"178","CA-2015-100454","11/20/2015","11/25/2015","Standard Class","BM-11650","Brian Moss","Corporate","United States","New York City","New York","10035","East","FUR-BO-10001519","Furniture","1","186.048","4","0.2","9.3024"
"179","CA-2015-114300","10/13/2015","10/17/2015","Standard Class","AF-10885","Art Foster","Consumer","United States","Louisville","Kentucky","40214","South","FUR-CH-10001891","Furniture","2","287.94","3","0","77.7438"
"180","CA-2017-107503","1/1/2017","1/6/2017","Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Lorain","Ohio","44052","East","FUR-FU-10003878","Furniture","4","48.896","4","0.2","8.5568"
"181","CA-2016-123274","2/19/2016","2/24/2016","Standard Class","GT-14710","Greg Tran","Consumer","United States","New York City","New York","10035","East","FUR-FU-10004090","Furniture","4","44.46","2","0","14.6718"
"182","CA-2014-149020","1/10/2014","1/15/2014","Standard Class","AJ-10780","Anthony Jacobs","Corporate","United States","Springfield","Virginia","22153","South","FUR-FU-10000965","Furniture","4","51.94","1","0","21.2954"
"183","CA-2016-116736","1/17/2016","1/21/2016","Standard Class","CC-12430","Chuck Clark","Home Office","United States","Concord","New Hampshire","3301","East","FUR-FU-10004017","Furniture","4","322.59","3","0","64.518"
"184","CA-2017-111689","11/30/2017","12/2/2017","Second Class","HP-14815","Harold Pawlan","Home Office","United States","New York City","New York","10024","East","FUR-CH-10004287","Furniture","2","1242.9","5","0.1","262.39"
"185","CA-2016-165148","10/22/2016","10/24/2016","First Class","PM-19135","Peter McVee","Home Office","United States","Detroit","Michigan","48227","Central","FUR-FU-10000732","Furniture","4","31.4","5","0","10.048"
"186","CA-2014-134061","4/29/2014","5/4/2014","Standard Class","LL-16840","Lauren Leatherbury","Consumer","United States","Rochester","New York","14609","East","FUR-FU-10001424","Furniture","4","17.46","2","0","5.9364"
"187","CA-2017-143259","12/30/2017","1/3/2018","Standard Class","PO-18865","Patrick O'Donnell","Consumer","United States","New York City","New York","10009","East","FUR-BO-10003441","Furniture","1","323.136","4","0.2","12.1176"
"188","CA-2015-133627","5/31/2015","6/7/2015","Standard Class","SC-20050","Sample Company A","Home Office","United States","Norwich","Connecticut","6360","East","FUR-FU-10001935","Furniture","4","22.2","6","0","9.102"
"189","CA-2017-102519","11/27/2017","11/29/2017","First Class","BM-11650","Brian Moss","Corporate","United States","Milwaukee","Wisconsin","53209","Central","FUR-FU-10004091","Furniture","4","46.94","1","0","19.2454"
"190","US-2014-141215","6/15/2014","6/21/2014","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-TA-10001520","Furniture","3","99.918","2","0.3","-18.5562"
"191","US-2014-141215","6/15/2014","6/21/2014","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","2","797.944","4","0.3","-56.996"
"192","CA-2016-142958","12/13/2016","12/20/2016","Standard Class","RW-19630","Rob Williams","Corporate","United States","Torrance","California","90503","West","FUR-TA-10000577","Furniture","3","1114.272","4","0.2","41.7852"
"193","US-2015-140200","7/26/2015","7/28/2015","First Class","CA-12775","Cynthia Arntzen","Consumer","United States","Mesa","Arizona","85204","West","FUR-TA-10002356","Furniture","3","393.165","3","0.5","-204.4458"
"194","US-2017-110576","11/28/2017","12/2/2017","Standard Class","RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania","19120","East","FUR-FU-10003601","Furniture","4","516.488","7","0.2","-12.9122"
"195","US-2017-110576","11/28/2017","12/2/2017","Standard Class","RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania","19120","East","FUR-FU-10000576","Furniture","4","1007.232","6","0.2","75.5424"
"196","US-2017-110576","11/28/2017","12/2/2017","Standard Class","RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania","19120","East","FUR-TA-10004154","Furniture","3","2065.32","12","0.4","-619.596"
"197","CA-2017-131156","4/3/2017","4/7/2017","Standard Class","KH-16360","Katherine Hughes","Consumer","United States","Philadelphia","Pennsylvania","19143","East","FUR-FU-10001940","Furniture","4","25.472","4","0.2","7.6416"
"198","CA-2017-136539","12/28/2017","1/1/2018","Standard Class","GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas","78664","Central","FUR-BO-10004709","Furniture","1","78.8528","2","0.32","-11.596"
"199","CA-2015-112571","9/22/2015","9/22/2015","Same Day","DL-12925","Daniel Lacy","Consumer","United States","Oceanside","California","92054","West","FUR-FU-10004188","Furniture","4","204.6","2","0","53.196"
"200","CA-2017-152142","11/14/2017","11/19/2017","Standard Class","LW-16990","Lindsay Williams","Corporate","United States","San Francisco","California","94110","West","FUR-CH-10002965","Furniture","2","321.568","2","0.2","28.1372"
"201","CA-2014-115791","1/16/2014","1/18/2014","Second Class","DL-13315","Delfina Latchford","Consumer","United States","Philadelphia","Pennsylvania","19134","East","FUR-FU-10001095","Furniture","4","127.104","6","0.2","28.5984"
"202","CA-2016-144939","10/3/2016","10/8/2016","Standard Class","EB-13870","Emily Burns","Consumer","United States","New York City","New York","10035","East","FUR-CH-10003199","Furniture","2","599.292","6","0.1","93.2232"
"203","CA-2014-163419","11/11/2014","11/14/2014","Second Class","TZ-21580","Tracy Zic","Consumer","United States","Louisville","Colorado","80027","West","FUR-CH-10000665","Furniture","2","603.92","5","0.2","75.49"
"204","CA-2017-167899","5/21/2017","5/26/2017","Standard Class","JG-15805","John Grady","Corporate","United States","Auburn","New York","13021","East","FUR-FU-10004071","Furniture","4","520.05","5","0","72.807"
"205","CA-2015-153549","3/29/2015","3/31/2015","Second Class","SL-20155","Sara Luxemburg","Home Office","United States","Jacksonville","Florida","32216","South","FUR-CH-10004086","Furniture","2","1166.92","5","0.2","131.2785"
